x,y
-8.679713526681345,40.60972424386071
-8.683078090717366,40.59413632236294
-8.666132134064298,40.58802001178924
-8.651094596395465,40.59604976271959
-8.654871146688436,40.6059552685488
-8.669771352112491,40.61158511188097
